ao.r,ao.c,art.r,art.c,ven.r,ven.c,av.r,mv.r,la.E_pas,la.E_act,la.v_ref,la.k_pas,lv.E_pas,lv.E_act,lv.v_ref,lv.k_pas,T,v_tot,ao.l,ao.v_ref,art.l,art.v_ref,ven.l,ven.v_ref,la.v,la.delay,la.t_tr,la.tau,la.t_max,lv.delay,lv.t_tr,lv.tau,lv.t_max
262.59343166170856,0.4355258559779033,903.2160976234863,3.7149898144520552,6.923568433170107,97.68663184459334,8.787626656361372,2.579267951358514,0.4837529836622779,0.5748397488382833,14.568058702271092,0.054313406601793165,1.0324765652726051,4.451733193079261,8.600180573068734,0.024184055440028045,515.0942320056021,5366.682052396324,0,100,0,900,0,2800,93,77.26413480084031,115.89620220126048,12.877355800140052,77.26413480084031,0,216.33957744235286,12.877355800140052,144.22638496156858
186.24521622867837,0.37332303899150365,680.265358159182,3.635437476852817,11.756947260294748,150.0697921837857,7.394533872644893,4.605930819376843,0.4070165338390253,0.6281674806305116,14.155000271763413,0.05441738191208387,0.5818227732595254,4.144835799804646,14.18937104501545,0.03769250691095921,488.9210089019165,4941.8147248749265,0,100,0,900,0,2800,93,73.33815133528748,110.0072270029312,12.223025222547912,73.33815133528748,0,205.34682373880494,12.223025222547912,136.8978824925366
280.830354568531,0.30585830989897494,1206.098300324654,1.9147022486467833,8.064762084358994,78.49671717889379,8.633558622568017,5.661811662360366,0.32521770411048717,0.33406466850929367,7.725034283062012,0.07481540724166495,1.2493262665622726,3.5420459478364625,13.77289120136734,0.02250746295993636,448.9432771255099,6356.63100280262,0,100,0,900,0,2800,93,67.34149156882648,101.01223735323973,11.223581928137747,67.34149156882648,0,188.55617639271415,11.223581928137747,125.70411759514278
138.69774108587438,0.19932637244900292,567.9031106842922,3.9905755897445596,10.147600385674837,195.1527069120621,3.0229023400519455,4.93655162152549,0.2495675965038922,0.6581334327765412,6.691864659358204,0.05605942376637919,1.4343448789360087,3.0842589277118777,7.509347295835887,0.044725697062979415,1187.9563666980303,5287.0233631516985,0,100,0,900,0,2800,93,178.19345500470453,267.2901825070568,29.698909167450758,178.19345500470453,0,498.9416740131727,29.698909167450758,332.62778267544843
231.84143357490962,0.24516564284937706,874.703772968873,1.6307321148107257,13.069102239847153,98.23052757753376,3.4157494874585166,5.794164466042808,0.3982883535929249,0.3801049709738671,12.342033608172539,0.03332495208541656,1.1586376920495154,3.0257476556633867,11.094585900163699,0.04447090739556942,1139.3337469794246,3514.999097929679,0,100,0,900,0,2800,93,170.9000620469137,256.3500930703706,28.483343674485614,170.9000620469137,0,478.5201737313584,28.483343674485614,319.0134491542389
129.90134862567663,0.1938444372263297,877.3437018609898,1.8368886426921995,7.561610072204449,138.2345222845612,3.3309372566257878,5.4389611634096795,0.3370489369682558,0.28036170701781643,6.594963230207994,0.03650338639447363,1.4930861623323268,1.5225715587840938,10.48136213758903,0.041439428084502176,619.2354681696229,6308.69704319005,0,100,0,900,0,2800,93,92.88532022544342,139.32798033816516,15.480886704240573,92.88532022544342,0,260.0788966312416,15.480886704240573,173.3859310874944
242.0230356513937,0.31197184645396997,1654.4346970204074,2.0577787769598066,9.877714497331048,168.30077567023454,8.649457575342177,2.5969961685502776,0.5283860161095226,0.4882798039905195,13.33315949551925,0.022611982357737787,1.3641031987677361,2.37725003985923,8.449597817790954,0.025824620846287637,749.4878767311629,5930.522128333489,0,100,0,900,0,2800,93,112.42318150967444,168.63477226451167,18.737196918279075,112.42318150967444,0,314.78490822708847,18.737196918279075,209.8566054847256
171.23228148636616,0.2823560267713907,906.7533634202935,3.283948335565896,6.919460807039814,69.6636897492328,4.177481700060806,5.43479916137938,0.6443411127518512,0.41934268868763525,11.45273876489066,0.0711909071918511,0.992809382439596,3.7594111500042504,5.234355871788794,0.024257117692028457,479.1910586112764,4054.741962691817,0,100,0,900,0,2800,93,71.87865879169146,107.8179881875372,11.97977646528191,71.87865879169146,0,201.2602446167361,11.97977646528191,134.1734964111574
223.9929229319182,0.2720016053130706,950.4276640312669,2.748975604050098,12.083734602442235,117.92652488552858,6.4563379334086255,3.5702828768032138,0.3016146435905514,0.43738919405969795,7.36836631908863,0.026634652516892485,0.6052107524517474,4.348329493529838,7.927775466040087,0.039588933257132426,930.8890681264977,4919.861019107186,0,100,0,900,0,2800,93,139.63336021897464,209.450040328462,23.272226703162442,139.63336021897464,0,390.97340861312904,23.272226703162442,260.6489390754194
123.18797983666471,0.20500618649293006,870.0622439801905,2.5047788507021265,5.829782346278542,131.75713540618855,6.123634879403826,5.9942327047628154,0.5143935520427549,0.27938159644386484,13.414100394073504,0.04099967584855887,1.0508634565856991,3.7580622130586967,14.932840821530744,0.022141932205649265,815.3924316148145,4576.283168864926,0,100,0,900,0,2800,93,122.30886474222218,183.46329711333328,20.384810790370363,122.30886474222218,0,342.4648212782221,20.384810790370363,228.30988085214807
302.20276991934475,0.35052450519593226,1067.088838025581,2.0812315499357164,10.466346074862164,82.24371507359444,5.036520178916616,3.0619164478788132,0.3828107654894922,0.46795163524722627,13.125479112116729,0.02759677160084091,0.9047676885247145,4.242753732824989,8.503562952379198,0.021517891223446335,1009.1254722816932,3543.9417697529107,0,100,0,900,0,2800,93,151.36882084225397,227.05323126338095,25.22813680704233,151.36882084225397,0,423.8326983583111,25.22813680704233,282.5551322388741
196.19524006215977,0.19427198365688092,1626.7043052428933,2.0514179176352973,11.718494778165258,179.4001294556904,4.062887686005223,5.638229237647836,0.40946783074688564,0.5753399474160701,11.5517599819235,0.01771893195290298,0.781163056263571,2.487727210242504,5.763087285205594,0.0343950167765487,528.759473580215,5350.462811937251,0,100,0,900,0,2800,93,79.31392103703224,118.97088155554836,13.218986839505375,79.31392103703224,0,222.07897890369026,13.218986839505375,148.05265260246017
123.4204261739805,0.42417399560306557,1382.1459117296693,3.5808097443385396,5.938180487154221,77.58887724901882,3.6114313399298332,5.625179912398546,0.4187379148463879,0.5395541648767915,11.037353048716115,0.04326747898960705,0.8798268863629795,1.861240864935605,14.820415906648206,0.010385034871657851,1011.0175428223394,4080.276330052733,0,100,0,900,0,2800,93,151.6526314233509,227.47894713502637,25.27543857055848,151.6526314233509,0,424.6273679853825,25.27543857055848,283.084911990255
134.1639996704272,0.40084888589048395,613.3744707456353,3.7683345303392652,10.407316576344645,128.05379660596802,8.312830305359658,5.337271348377702,0.3146978805854921,0.35002346467427337,5.264228020510134,0.05372933029745906,0.5153280971965223,1.9897185402040043,5.158901721139361,0.033319790816932,549.8274397057813,5826.157395692997,0,100,0,900,0,2800,93,82.47411595586719,123.71117393380081,13.745685992644534,82.47411595586719,0,230.92752467642813,13.745685992644534,153.95168311761878
215.83344370964483,0.3607243561242718,1539.300503163534,4.054439924228387,5.476834189717836,100.73657371023572,3.4006250899800197,6.052849261365023,0.5329738870047626,0.6074120328691606,11.780281625833888,0.029156088351970116,0.8114687838767902,1.884476473945365,6.165134795666969,0.012003917170097788,593.1675530399302,5245.531593555828,0,100,0,900,0,2800,93,88.97513295598954,133.46269943398428,14.829188825998255,88.97513295598954,0,249.13037227677071,14.829188825998255,166.08691485118044
137.10921106106858,0.4362467667095282,1498.862476374642,3.2418935354499125,7.2848185011790285,104.03219711725927,7.644380603499154,5.8081105357309815,0.558727495633091,0.26375538019800193,13.491052715031133,0.07371348370253165,1.3458017759691605,1.8220911490392016,11.472111548443653,0.02981942969533901,804.7275697234861,3538.6470752742134,0,100,0,900,0,2800,93,120.70913545852291,181.06370318778437,20.11818924308715,120.70913545852291,0,337.9855792838642,20.11818924308715,225.3237195225761
171.47856656782437,0.3120553468780023,974.0057994212939,4.058774601915382,10.66904059503786,93.81763077415357,8.261595457677094,3.6048296151480304,0.36791866029332576,0.6514207490020059,13.827059236398316,0.04055732999610136,1.1776390285741716,3.1422692770706515,11.404721799218876,0.023596449225167147,589.2263211186856,5039.972697674158,0,100,0,900,0,2800,93,88.38394816780284,132.57592225170427,14.730658027967142,88.38394816780284,0,247.47505486984795,14.730658027967142,164.983369913232
276.346013052486,0.17388381152548443,857.6731093703186,3.2982242916503575,4.919937085283574,166.58458330501188,3.422725506725884,3.6792893988700923,0.42873124868687446,0.583027722895996,9.014342260927837,0.0446588303417863,1.2715719754809562,3.2074709558562295,10.679186763086932,0.021897768258837894,411.6524644600231,4996.214407952439,0,100,0,900,0,2800,93,61.74786966900347,92.6218045035052,10.291311611500578,61.74786966900347,0,172.8940350732097,10.291311611500578,115.26269004880648
284.1570956602387,0.2557550974759698,1428.54444871013,4.023085106237144,12.609920714083941,102.9128433707055,7.670376782053555,6.119187842495699,0.2882736041462727,0.35970644296543997,6.037514423236328,0.05003003440966766,1.4365603005500343,3.117679331315072,14.914990620430114,0.03351030069792889,948.6336658376915,5877.276767693591,0,100,0,900,0,2800,93,142.29504987565372,213.4425748134806,23.715841645942287,142.29504987565372,0,398.4261396518304,23.715841645942287,265.61742643455364
260.1256794997766,0.283195878642415,995.1368723726064,2.4877134084844226,7.050472584536314,89.66769128810489,4.927696554364227,2.572813490004249,0.4008402194050069,0.3655007857563999,12.121693685587282,0.051119705321326814,0.6748477050371512,2.249402088272679,9.015677350356537,0.014698419659322073,715.624851587041,3848.6601656870344,0,100,0,900,0,2800,93,107.34372773805616,161.01559160708425,17.890621289676027,107.34372773805616,0,300.56243766655723,17.890621289676027,200.37495844437146
339.8715765229399,0.30440519850427183,565.3034277786492,3.0882168761924618,13.18749859643462,72.62884192181977,6.916314773631581,3.7854041054169802,0.33414999538171125,0.34564502439295247,10.875521416380112,0.04113327414049228,0.6126934927824693,2.3363058822820357,7.643492336652367,0.01862820334307619,966.1239520314213,3673.188054813044,0,100,0,900,0,2800,93,144.91859280471317,217.37788920706979,24.153098800785532,144.91859280471317,0,405.7720598531969,24.153098800785532,270.5147065687979
263.118393688506,0.2728295447574295,1493.2929838523862,2.2533137496731044,6.1544701039367755,171.40382958773483,7.619268586671988,2.480186600014235,0.31700493834961435,0.4206754209816215,5.941928320699065,0.038063130675542595,0.8296253930282651,3.5565803880858344,6.287834716993231,0.0143187797232547,1076.4994877080244,6124.154515680995,0,100,0,900,0,2800,93,161.47492315620363,242.2123847343055,26.91248719270061,161.47492315620363,0,452.12978483737027,26.91248719270061,301.4198565582468
338.17755094542514,0.18827484739010703,886.0659019410816,2.920166476642698,6.717022723289263,178.00078513656115,6.713491446196656,3.5277141994259575,0.639876193616045,0.4617919942352355,13.564114657480607,0.02486973106205202,0.8069162596761033,3.6440308389206826,10.180724411905341,0.041167363660315544,1160.4940734835673,3984.620975140169,0,100,0,900,0,2800,93,174.0741110225351,261.11116653380265,29.012351837089184,174.0741110225351,0,487.40751086309825,29.012351837089184,324.9383405753988
180.05877165442556,0.36135446184729303,909.3277099558886,2.7860484621699984,9.549991212627269,150.99348111443743,8.801962939027295,3.9207432202769206,0.4331022940361724,0.22605439434753344,10.213125849976867,0.06399599148328708,0.8518847210469215,3.06399238883286,9.949934014762192,0.011559048670807797,377.92120943532416,3927.864891858774,0,100,0,900,0,2800,93,56.68818141529863,85.03227212294793,9.448030235883103,56.68818141529863,0,158.72690796283615,9.448030235883103,105.81793864189076
123.81144836102051,0.29507191271878797,1563.048430600924,2.5518676097054027,13.025623504650419,167.39401808468608,8.393137048366375,5.347429510637596,0.5228657596229047,0.46690678318801737,8.348632327151822,0.05955687405381016,1.0252500442500736,4.001508172040376,5.263106982630698,0.03164873914560577,652.8763932465993,5987.745380937175,0,100,0,900,0,2800,93,97.9314589869899,146.89718848048483,16.32190983116498,97.9314589869899,0,274.2080851635717,16.32190983116498,182.80539010904778
338.814304519144,0.42691859210410854,692.9716131493823,1.7934455279565649,13.461822873259676,174.92531372488682,5.072842991816991,2.113696060827634,0.23926208533094023,0.5995095898003382,7.538828935919484,0.02754701763978938,1.039193639680425,1.6636468576066017,5.651231822634004,0.01896650573971083,1027.3894098177375,5887.437790181213,0,100,0,900,0,2800,93,154.10841147266063,231.16261720899095,25.684735245443438,154.10841147266063,0,431.50355212344977,25.684735245443438,287.6690347489665
169.84410675175764,0.33828698818445974,727.3190258933827,3.6615825989265676,9.118597804581759,69.42621370209613,3.078891084512222,2.845854910194012,0.6010067716243531,0.4432457743336705,12.597072470271804,0.05070301654280113,0.9250295505932515,3.5817857742088393,14.812186947347717,0.04326786537237489,1070.2831138277043,5112.901759073988,0,100,0,900,0,2800,93,160.54246707415564,240.81370061123346,26.757077845692606,160.54246707415564,0,449.5189078076358,26.757077845692606,299.6792718717572
230.06858366230057,0.28852692824990933,986.2938407727856,3.805740243506392,11.115339647445767,155.89983388615477,8.286299189927327,4.846074818506507,0.25693091148622776,0.42658748284221126,14.573340553617376,0.021771949422473513,0.594423579818707,3.885613901593184,14.986681860813414,0.017053418830980258,914.0471322715734,3630.5723066201012,0,100,0,900,0,2800,93,137.10706984073602,205.66060476110403,22.851178306789336,137.10706984073602,0,383.89979555406086,22.851178306789336,255.93319703604058
230.36418956494816,0.1805737664647591,892.4206865612182,3.141418762995363,11.709986741295449,159.2255051353023,5.447079272601812,3.217574804609658,0.3139604494888308,0.3780666641818775,9.673498025811647,0.06144680002406179,1.018244061358443,2.188693679474038,14.000172360548058,0.022228490262916657,1060.6465232859869,4915.956375105917,0,100,0,900,0,2800,93,159.09697849289802,238.64546773934705,26.516163082149674,159.09697849289802,0,445.4715397801145,26.516163082149674,296.98102652007634
253.02762689637765,0.2626804564671645,1128.9386145285114,4.310403522598904,10.656634396376457,149.00278731971628,7.262630479775549,3.240650882943335,0.6574222848919883,0.3008400000571415,9.47170108718839,0.03511638063547737,1.3420436653405774,1.8158501764988033,6.54087894739016,0.035479297957763875,1119.1779784593136,6367.632897360214,0,100,0,900,0,2800,93,167.87669676889703,251.81504515334555,27.97944946148284,167.87669676889703,0,470.0547509529117,27.97944946148284,313.36983396860785
132.93013713642375,0.18221512747491087,1322.6948924818928,3.532844543027321,9.565435546410388,82.41110251731406,6.306873013778127,3.3942555010290363,0.24793259262782383,0.2720722441815011,6.462099846820192,0.033019217699284766,1.3922691909508518,2.4103016883702617,12.070217518859804,0.024854558646011063,399.0110962173059,5595.753684250121,0,100,0,900,0,2800,93,59.85166443259589,89.77749664889383,9.975277405432648,59.85166443259589,0,167.58466041126846,9.975277405432648,111.72310694084565
280.27615952366625,0.4041653756818687,1149.4443161223526,4.3063027358074955,8.931185864280978,118.21048302148822,8.189793558385933,2.2222531632914038,0.5571203483370458,0.42294433263526826,5.0115203056987685,0.025504138102727798,1.1207527152596117,2.502682150948851,8.422426379876429,0.03772331303338894,1031.5770131929019,5528.7572414743245,0,100,0,900,0,2800,93,154.7365519789353,232.1048279684029,25.789425329822546,154.7365519789353,0,433.26234554101876,25.789425329822546,288.8415636940125
160.20724227017445,0.17810223497756178,917.1739092627574,1.5304645707571254,11.571097853181932,188.1989636194972,6.792049891689997,5.8346313210441245,0.442072469894081,0.4176835135614002,14.999103067777837,0.03760275294630008,1.176225347764735,3.974409410655719,11.877043127530023,0.019701929624532016,696.5798181021917,3533.7912985521575,0,100,0,900,0,2800,93,104.48697271532875,156.73045907299314,17.414495452554792,104.48697271532875,0,292.56352360292055,17.414495452554792,195.04234906861367
340.65783291135745,0.23723789140422957,873.4386268013805,2.3369578227445533,9.709994269662273,165.8037109979797,6.807877933727884,3.899051170072801,0.361270840689588,0.5659922209700375,10.13729361449555,0.07392778127029512,0.7310592612842716,2.1109445420125557,7.725688671437954,0.013550569260389691,760.8213794684534,5463.905428325398,0,100,0,900,0,2800,93,114.12320692026802,171.184810380402,19.020534486711334,114.12320692026802,0,319.5449793767504,19.020534486711334,213.02998625116697
246.4599510189625,0.3742026052817282,1514.568819464195,3.175883276927415,6.478097533600951,140.71024678155726,7.005365590736925,3.767919270806109,0.5738222884567562,0.590120590995711,10.978060820521318,0.04689351018767696,1.111241000997718,4.361773833783917,9.986205134832979,0.022267067058607922,502.8866118096497,4971.040840344895,0,100,0,900,0,2800,93,75.43299177144746,113.14948765717118,12.572165295241243,75.43299177144746,0,211.21237696005286,12.572165295241243,140.80825130670192
281.4764669307868,0.40515910216916584,1575.0088111276473,4.4459524420823175,5.1086610574935385,175.91143614856796,8.907566501879865,4.0390363057663485,0.36940714578314826,0.5162026148993268,11.364244601569698,0.02660307355750057,0.6757476969123423,1.602529158434035,8.113557994819967,0.013238499965293426,637.3829365558904,4750.62370601404,0,100,0,900,0,2800,93,95.60744048338356,143.41116072507535,15.93457341389726,95.60744048338356,0,267.70083335347397,15.93457341389726,178.4672222356493
352.34182272891616,0.34577898253872114,1685.452153731344,4.269313913721721,9.987963002569852,153.02405810576974,7.822917983480726,3.957430787306789,0.6186332182025067,0.37054614057299196,8.328087332344118,0.027049915349183117,0.5005206243035706,1.6453527601827698,10.337065917430996,0.03976752518658553,1044.2588586573488,5774.57144105879,0,100,0,900,0,2800,93,156.63882879860233,234.95824319790347,26.106471466433717,156.63882879860233,0,438.58872063608646,26.106471466433717,292.3924804240577
193.70220025838972,0.3171742057440844,1274.0674249434962,4.008468646951668,9.845965612117807,197.59512787764848,7.0333956844961065,4.049460709427511,0.43962310845598473,0.2614499144992767,9.153678797885615,0.04475713525070979,1.0173713720762398,2.198245924021349,13.14790220129913,0.03580545812485794,467.8527586614454,5545.438157935073,0,100,0,900,0,2800,93,70.17791379921681,105.26687069882523,11.696318966536134,70.17791379921681,0,196.49815863780705,11.696318966536134,130.99877242520472
156.98731801682106,0.4386352840014037,1086.1317355443418,2.841881711917389,12.379937519384518,185.3134675995294,6.654996862522314,5.158766945232935,0.3743330145107162,0.30598898019291093,14.493417469217087,0.0366984031135269,0.6021057391548861,3.4504204574173603,6.774662479060048,0.010466925680285552,300.2583094131672,5624.871890913463,0,100,0,900,0,2800,93,45.03874641197508,67.55811961796262,7.50645773532918,45.03874641197508,0,126.10848995353021,7.50645773532918,84.0723266356868
305.3562521056469,0.3093472727836979,586.6005165915996,3.8924518695604795,12.991347826797533,121.58439887828604,7.731799493199434,2.509848144974777,0.5400978485919464,0.5368115974721538,14.355510180126874,0.06465505869019737,0.5064721149553362,4.125440070433994,12.048205444727795,0.04291777238590354,506.47574797343833,5081.690539065497,0,100,0,900,0,2800,93,75.97136219601575,113.95704329402362,12.661893699335959,75.97136219601575,0,212.7198141488441,12.661893699335959,141.81320943256273
326.8941655289997,0.3703348176356294,1513.2131797287798,1.7659903231129634,6.347121122058141,122.00099539640627,8.246692326115372,3.066087466253217,0.5326700701099095,0.5097191174467924,13.32033121380735,0.030733086279402088,0.711090962163238,4.475111520691097,7.385710599414142,0.010880396294877293,935.0807446349488,4533.630501118538,0,100,0,900,0,2800,93,140.2621116952423,210.3931675428635,23.37701861587372,140.2621116952423,0,392.7339127466785,23.37701861587372,261.82260849778567
170.25616630627172,0.1967915142076948,1161.7427124507408,2.693999334900869,13.396657161401984,118.55595351134478,6.623442057239606,4.992807412951207,0.28476624359873404,0.5918218732980678,12.816122667457297,0.06479959004532293,1.1047228597469678,2.7848816753330596,5.824545433763429,0.04074838213124762,731.4092019514435,5215.959827962708,0,100,0,900,0,2800,93,109.71138029271653,164.5670704390748,18.28523004878609,109.71138029271653,0,307.1918648196062,18.28523004878609,204.7945765464042
204.44101357375,0.2084118529606836,811.4843670640092,3.570881294059916,9.668873152582325,105.33797663969506,3.935522690633918,3.287765855475497,0.6253036454894847,0.29143942301116754,11.624316287095166,0.038268470611285466,1.1443733374286622,2.129769159866316,11.042302097736336,0.03449267968449101,1126.4867629843493,4392.793573702548,0,100,0,900,0,2800,93,168.9730144476524,253.45952167147857,28.162169074608734,168.9730144476524,0,473.1244404534267,28.162169074608734,315.4162936356178
184.4418572073451,0.4002984918796917,1045.8326219054675,2.7448618875859454,5.562322096034506,122.29972716930894,3.475547132153635,3.0687216911817305,0.2662793377628252,0.31609592271941056,6.078772431216128,0.05518189475195234,0.618827259330563,4.10152903759495,11.293189383995271,0.02459127729957861,568.5338272894127,4783.324510707635,0,100,0,900,0,2800,93,85.2800740934119,127.92011114011785,14.213345682235316,85.2800740934119,0,238.78420746155334,14.213345682235316,159.18947164103554
203.86628698900194,0.4341684683169119,1399.824125665284,2.3179731098819953,11.469101839644566,155.4364286341286,8.377891139741402,5.295694064250764,0.5636792663346314,0.4316275691132724,13.211448162397328,0.01681881580566995,0.6017091711663594,2.5506296165920195,11.027251925041153,0.03670004955519612,799.7850605887747,5789.602190130563,0,100,0,900,0,2800,93,119.9677590883162,179.95163863247433,19.99462651471937,119.9677590883162,0,335.9097254472854,19.99462651471937,223.93981696485693
179.8459757260463,0.3715965469990724,1655.3702550161613,3.4889354401456574,12.243936045098224,193.17078840341048,7.025531680589913,5.631828390474153,0.39548745996428836,0.5119289964465151,7.359869923266251,0.029963850033627858,0.9335037566896587,3.115692245803313,6.683982052843636,0.01902783051256904,809.1378653476581,5851.197449082784,0,100,0,900,0,2800,93,121.37067980214871,182.0560197032231,20.22844663369145,121.37067980214871,0,339.8379034460164,20.22844663369145,226.55860229734427
288.22812139014906,0.34042008027188,1092.3005116707695,4.220875324538478,5.053025424940107,129.1431948095091,3.581554453667607,4.3955414695602055,0.6172545570873129,0.35140732614417425,12.740293219416728,0.04491083247765634,0.5862742459583301,3.7723103880125395,8.819296102858798,0.018888075877813156,992.6237738962153,4347.822596526871,0,100,0,900,0,2800,93,148.8935660844323,223.34034912664845,24.815594347405384,148.8935660844323,0,416.90198503641045,24.815594347405384,277.93465669094024
168.68752578143895,0.16316603403425062,1637.412473325476,1.5522937692312926,7.798331830115285,104.42547048042871,4.734734139221475,3.577232760135727,0.5788731750213721,0.6082845422838389,14.90693153357545,0.04083252690843651,1.4522046276588336,3.0166766369102036,5.2895923767269135,0.03428035271082396,824.6184129899175,3645.9999697579105,0,100,0,900,0,2800,93,123.69276194848761,185.53914292273143,20.61546032474794,123.69276194848761,0,346.3397334557653,20.61546032474794,230.89315563717687
343.995749602063,0.4045227855804284,1174.880106461297,2.8036362146072387,4.72401197516744,102.46820908119327,4.808934237126471,3.938061623643202,0.6427327889893316,0.600828614298825,8.45566686664013,0.04186621763509688,0.9557345073696686,2.1901741812423805,9.078881426535988,0.02200651092100708,524.0818321922912,4903.291038009375,0,100,0,900,0,2800,93,78.61227482884368,117.91841224326552,13.10204580480728,78.61227482884368,0,220.11436952076232,13.10204580480728,146.74291301384156
320.9110672069655,0.17089496850005662,1442.3259605703088,1.7372117489981314,9.631798266807959,177.50279914361835,8.760850388979385,4.401525872218592,0.5750244842341624,0.6566166187339865,9.431837532955782,0.03362193975654962,0.7511334734830215,4.129443110840688,10.092564092414879,0.021323851157511804,1046.8060846645606,3878.455061555277,0,100,0,900,0,2800,93,157.0209126996841,235.53136904952615,26.170152116614016,157.0209126996841,0,439.6585555591154,26.170152116614016,293.10570370607695
